Date,Open,High,Low,Close,Adj Close,Volume
1994-11-01,23.75,24.0,23.0,23.375,11.577105522155762,270600
1994-12-01,23.375,25.0,21.75,24.0,11.886650085449219,239800
1995-01-01,24.0,24.5,22.375,23.125,11.453283309936523,178400
1995-02-01,23.125,23.875,22.25,23.5,11.639012336730957,195000
1995-03-01,23.25,23.5,20.75,22.125,10.958008766174316,292000
1995-04-01,22.125,23.0,20.875,21.5,10.648454666137695,202200
1995-05-01,21.5,22.625,20.875,22.5,11.1437349319458,234200
1995-06-01,22.5,23.875,21.125,22.125,10.958008766174316,409600
1995-07-01,22.125,23.0,20.375,21.875,10.834188461303711,316600
1995-08-01,21.875,22.5,20.375,21.0,10.400818824768066,285600
1995-09-01,21.0,21.375,20.25,20.875,10.338913917541504,233800
1995-10-01,20.875,20.875,19.625,19.625,9.719806671142578,220200
1995-11-01,19.625,21.0,17.625,20.875,10.338913917541504,648400
1995-12-01,20.875,22.0,17.25,22.0,10.896095275878906,748200
1996-01-01,21.75,21.75,19.5,20.75,10.277002334594727,396800
1996-02-01,20.75,21.0,19.375,20.125,9.967453956604004,254400
1996-03-01,20.125,22.5,19.5,22.25,11.019914627075195,385800
1996-04-01,22.125,22.125,20.125,21.125,10.462727546691895,222200
1996-05-01,21.125,21.75,20.375,20.375,10.091268539428711,248400
1996-06-01,20.375,21.0,18.625,19.625,9.719806671142578,308800
1996-07-01,19.5,20.125,17.75,17.75,8.791167259216309,301400
1996-08-01,17.75,18.25,16.25,16.5,8.172074317932129,294600
1996-09-01,16.5,17.875,16.125,17.0,8.419710159301758,316600
1996-10-01,17.0,17.625,16.375,16.5,8.172074317932129,283600
1996-11-01,16.5,18.375,16.375,18.0,8.914983749389648,264400
1996-12-01,18.0,18.875,17.0,17.625,8.729260444641113,381800
1997-01-01,17.625,18.625,17.0,17.5,8.667346954345703,323400
1997-02-01,17.5,18.625,16.5,16.625,8.233980178833008,405200
1997-03-01,16.625,19.375,16.375,16.625,8.233980178833008,487400
1997-04-01,16.625,17.75,16.0,17.5,8.667346954345703,318200
1997-05-01,17.375,19.375,16.375,19.375,9.59599494934082,343200
1997-06-01,19.375,22.375,18.875,21.75,10.77227783203125,582400
1997-07-01,21.875,24.125,20.0,24.125,11.948561668395996,580800
1997-08-01,24.125,26.875,22.25,26.375,13.062932968139648,675400
1997-09-01,26.625,28.25,25.5,27.75,13.743940353393555,653600
1997-10-01,27.75,30.0,24.5,27.25,13.496304512023926,627000
1997-11-01,27.25,27.875,23.875,24.75,12.258109092712402,381000
1997-12-01,24.75,25.625,23.375,23.625,11.700922966003418,364800
1998-01-01,23.625,25.625,23.625,25.625,12.691473007202148,293600
1998-02-01,25.625,28.125,25.625,26.625,13.18675422668457,260800
1998-03-01,26.5,28.0,24.875,26.125,12.939112663269043,357400
1998-04-01,26.125,26.625,23.5,24.5,12.134289741516113,678800
1998-05-01,24.5,25.5,23.75,23.75,11.762834548950195,552800
1998-06-01,23.75,25.0,22.75,24.75,12.258109092712402,446400
1998-07-01,24.75,25.125,23.5,23.75,11.762834548950195,340400
1998-08-01,23.75,24.625,21.5,21.625,10.710367202758789,330600
1998-09-01,21.625,23.625,21.375,21.5,10.648454666137695,323000
1998-10-01,21.5,22.375,20.125,22.0,10.896095275878906,409000
1998-11-01,22.125,24.625,22.125,23.25,11.515190124511719,296400
1998-12-01,23.25,24.75,21.875,24.75,12.258109092712402,408400
1999-01-01,24.75,25.625,24.5,25.0,12.381928443908691,460400
1999-02-01,24.75,24.75,22.875,23.75,11.762834548950195,444200
1999-03-01,23.75,24.0,21.625,22.25,11.019914627075195,496200
1999-04-01,22.25,22.625,20.5,21.5,10.648454666137695,375600
1999-05-01,21.5,22.5,20.0,20.625,10.215091705322266,413800
1999-06-01,20.625,22.875,20.375,22.25,11.019914627075195,618800
1999-07-01,22.25,25.75,22.25,24.125,11.948561668395996,557600
1999-08-01,24.125,24.125,22.625,23.0,11.391368865966797,244000
1999-09-01,23.0,23.5,21.0,21.125,10.462727546691895,361000
1999-10-01,21.125,21.875,19.5,19.875,9.843633651733398,284400
1999-11-01,19.875,21.375,19.75,20.125,9.967453956604004,419400
1999-12-01,20.125,20.25,18.375,19.5,9.657904624938965,362800
2000-01-01,19.5,19.625,17.0,17.5,8.667346954345703,374800
2000-02-01,17.5,18.5,16.625,17.125,8.481616020202637,266200
2000-03-01,17.125,18.375,15.0,18.0,8.914983749389648,474400
2000-04-01,18.0,18.25,15.5,16.0,7.924431800842285,291200
2000-05-01,16.0,18.25,15.75,17.625,8.729260444641113,784400
2000-06-01,17.75,19.25,17.25,19.25,9.53408145904541,481000
2000-07-01,19.25,19.5,17.625,18.0,8.914983749389648,293400
2000-08-01,18.0,19.3125,17.875,19.1875,9.503128051757812,407500
2000-09-01,19.3125,24.5625,19.25,24.3125,12.041428565979004,1302800
2000-10-01,24.5,25.0,21.0,22.25,11.019914627075195,1600400
2000-11-01,22.0,26.8125,21.625,24.0625,11.917601585388184,955100
2000-12-01,24.1875,29.0,23.9375,27.950000762939453,13.932160377502441,665900
2001-01-01,27.989999771118164,28.700000762939453,22.610000610351562,24.649999618530273,12.287211418151855,758100
2001-02-01,24.600000381469727,29.0,23.950000762939453,25.899999618530273,12.910306930541992,1083700
2001-03-01,26.049999237060547,26.850000381469727,24.850000381469727,26.200000762939453,13.135579109191895,570700
2001-04-01,26.25,26.350000381469727,24.5,26.15999984741211,13.115523338317871,379200
2001-05-01,26.15999984741211,27.770000457763672,24.93000030517578,25.020000457763672,12.543977737426758,594700
2001-06-01,25.020000457763672,26.100000381469727,23.90999984741211,26.0,13.114516258239746,735500
2001-07-01,26.149999618530273,27.739999771118164,25.100000381469727,27.149999618530273,13.694584846496582,569500
2001-08-01,27.200000762939453,28.0,26.350000381469727,27.979999542236328,14.113238334655762,577400
2001-09-01,27.979999542236328,28.799999237060547,23.899999618530273,25.649999618530273,13.014822006225586,412400
2001-10-01,25.600000381469727,36.099998474121094,25.0,33.45000076293945,16.9725399017334,2228900
2001-11-01,33.349998474121094,36.060001373291016,31.0,35.209999084472656,17.865558624267578,1451600
2001-12-01,35.20000076293945,37.72999954223633,34.54999923706055,35.380001068115234,18.039104461669922,1569900
2002-01-01,35.38999938964844,35.52000045776367,31.549999237060547,32.02000045776367,16.32593536376953,1066900
2002-02-01,32.02000045776367,35.41999816894531,30.299999237060547,34.939998626708984,17.81474494934082,1998600
2002-03-01,35.0,36.650001525878906,33.04999923706055,33.79999923706055,17.322063446044922,1974700
2002-04-01,33.810001373291016,35.16999816894531,32.43000030517578,34.70000076293945,17.78329849243164,2721800
2002-05-01,34.599998474121094,35.189998626708984,30.93000030517578,33.29999923706055,17.065813064575195,4993300
2002-06-01,34.25,37.5,33.20000076293945,34.130001068115234,17.573659896850586,16756000
2002-07-01,34.04999923706055,34.900001525878906,28.709999084472656,33.5,17.24927520751953,6062500
2002-08-01,33.599998474121094,37.95000076293945,32.529998779296875,36.349998474121094,18.716739654541016,5689000
2002-09-01,36.25,38.84000015258789,35.79999923706055,36.70000076293945,19.005752563476562,5067500
2002-10-01,36.59000015258789,37.349998474121094,32.029998779296875,36.61000061035156,18.959142684936523,7025700
2002-11-01,36.599998474121094,40.41999816894531,33.29999923706055,39.130001068115234,20.26418113708496,7733400
2002-12-01,39.099998474121094,40.400001525878906,37.2599983215332,39.810001373291016,20.738494873046875,4093800
2003-01-01,40.0,42.25,39.0,40.0,20.83746910095215,6220400
2003-02-01,40.25,40.79999923706055,33.0,34.25,17.84208106994629,9170800
2003-03-01,34.5,35.790000915527344,33.22999954223633,34.970001220703125,18.311800003051758,4716200
2003-04-01,35.150001525878906,37.0,34.79999923706055,36.279998779296875,18.99776268005371,3556400
2003-05-01,36.45000076293945,37.68000030517578,35.63999938964844,37.650001525878906,19.71515464782715,4398400
2003-06-01,37.900001525878906,42.0099983215332,37.540000915527344,39.88999938964844,21.020029067993164,5734900
2003-07-01,39.900001525878906,41.4900016784668,39.349998474121094,40.040000915527344,21.09907341003418,3258300
2003-08-01,39.95000076293945,40.5,37.61000061035156,40.47999954223633,21.33092498779297,3093400
2003-09-01,40.599998474121094,43.7400016784668,40.04999923706055,42.15999984741211,22.34589385986328,2884000
2003-10-01,42.20000076293945,43.81999969482422,42.099998474121094,43.77000045776367,23.199237823486328,2904100
2003-11-01,43.77000045776367,46.06999969482422,43.099998474121094,45.93000030517578,24.344100952148438,3194700
2003-12-01,46.04999923706055,46.75,44.22999954223633,45.290000915527344,24.13127899169922,2877400
2004-01-01,45.36000061035156,47.560001373291016,44.900001525878906,46.59000015258789,24.82394790649414,2511000
2004-02-01,46.599998474121094,50.84000015258789,46.029998779296875,50.58000183105469,26.94988250732422,3423700
2004-03-01,50.779998779296875,52.869998931884766,49.25,52.779998779296875,28.258941650390625,6051800
2004-04-01,52.5,53.5,50.599998474121094,52.29999923706055,28.001934051513672,2955000
2004-05-01,52.45000076293945,53.119998931884766,48.0099983215332,48.900001525878906,26.181550979614258,4879800
2004-06-01,48.900001525878906,49.400001525878906,45.04999923706055,45.90999984741211,24.70447540283203,9598600
2004-07-01,45.900001525878906,46.849998474121094,40.79999923706055,41.810001373291016,22.498254776000977,6868200
2004-08-01,41.9900016784668,47.0,41.849998474121094,45.97999954223633,24.742151260375977,7916900
2004-09-01,46.150001525878906,46.599998474121094,42.79999923706055,44.40999984741211,24.031766891479492,4950200
2004-10-01,44.54999923706055,44.810001373291016,43.11000061035156,44.5,24.08046531677246,4307800
2004-11-01,44.5,47.630001068115234,43.439998626708984,45.47999954223633,24.61077308654785,5978000
2004-12-01,45.439998626708984,47.5,45.439998626708984,47.06999969482422,25.60608673095703,5006100
2005-01-01,47.16999816894531,47.310001373291016,45.599998474121094,46.650001525878906,25.377614974975586,3398200
2005-02-01,46.45000076293945,49.5099983215332,46.310001373291016,49.15999984741211,26.74305534362793,4540300
2005-03-01,49.40999984741211,51.650001525878906,48.5099983215332,50.29999923706055,27.507041931152344,5963200
2005-04-01,50.47999954223633,50.4900016784668,48.560001373291016,49.619998931884766,27.13517951965332,4087700
2005-05-01,49.5,51.040000915527344,48.9900016784668,49.810001373291016,27.239097595214844,3302200
2005-06-01,49.90999984741211,51.029998779296875,46.939998626708984,46.939998626708984,25.80791473388672,5728600
2005-07-01,47.099998474121094,48.060001373291016,45.939998626708984,47.56999969482422,26.15430450439453,5027400
2005-08-01,47.619998931884766,48.27000045776367,44.63999938964844,47.720001220703125,26.236757278442383,6496100
2005-09-01,47.720001220703125,48.56999969482422,46.599998474121094,48.540000915527344,26.840618133544922,3298000
2005-10-01,48.540000915527344,49.40999984741211,44.560001373291016,45.709999084472656,25.275747299194336,4422800
2005-11-01,45.61000061035156,46.84000015258789,44.06999969482422,45.349998474121094,25.076683044433594,5040300
2005-12-01,45.45000076293945,46.060001373291016,43.63999938964844,44.0,24.47522735595703,4569600
2006-01-01,44.209999084472656,46.29999923706055,43.33000183105469,43.5,24.197105407714844,4472600
2006-02-01,43.470001220703125,44.2599983215332,37.150001525878906,39.52000045776367,21.98320198059082,10733000
2006-03-01,39.599998474121094,40.81999969482422,39.38999938964844,39.70000076293945,22.223665237426758,6517800
2006-04-01,39.45000076293945,40.2400016784668,38.75,39.2599983215332,21.977359771728516,4238700
2006-05-01,39.119998931884766,41.5,39.11000061035156,41.459999084472656,23.208887100219727,4557900
2006-06-01,41.41999816894531,45.709999084472656,39.880001068115234,44.70000076293945,25.19599723815918,8757700
2006-07-01,44.95000076293945,47.25,44.630001068115234,44.630001068115234,25.15654182434082,5786000
2006-08-01,44.63999938964844,48.630001068115234,43.0,48.630001068115234,27.411205291748047,6741400
2006-09-01,48.79999923706055,49.0099983215332,46.91999816894531,47.95000076293945,27.20237159729004,4713500
2006-10-01,48.0,49.13999938964844,47.7599983215332,49.0,27.798044204711914,3877300
2006-11-01,48.939998626708984,49.97999954223633,45.0,48.08000183105469,27.276113510131836,6352300
2006-12-01,48.20000076293945,49.09000015258789,47.70000076293945,48.470001220703125,27.653642654418945,3748800
2007-01-01,48.5,49.29999923706055,46.56999969482422,47.4900016784668,27.09451675415039,4484800
2007-02-01,47.529998779296875,51.79999923706055,46.970001220703125,49.540000915527344,28.264114379882812,4857500
2007-03-01,49.220001220703125,53.9900016784668,48.70000076293945,53.31999969482422,30.598573684692383,4754000
2007-04-01,53.54999923706055,57.43000030517578,53.54999923706055,55.81999969482422,32.03324508666992,4581200
2007-05-01,55.81999969482422,59.13999938964844,55.75,57.70000076293945,33.11210632324219,5821800
2007-06-01,57.70000076293945,64.31999969482422,56.77000045776367,63.65999984741211,36.7265739440918,8078700
2007-07-01,63.470001220703125,64.1500015258789,55.599998474121094,55.810001373291016,32.1977653503418,9320900
2007-08-01,55.7400016784668,58.09000015258789,51.880001068115234,55.0099983215332,31.736236572265625,8930100
2007-09-01,55.150001525878906,55.58000183105469,53.0,53.41999816894531,30.983654022216797,4068000
2007-10-01,53.400001525878906,54.68000030517578,50.790000915527344,53.43000030517578,30.98946762084961,4640200
2007-11-01,52.689998626708984,53.70000076293945,48.5099983215332,49.130001068115234,28.495450973510742,5431600
2007-12-01,49.02000045776367,52.380001068115234,48.45000076293945,51.439998626708984,30.005451202392578,6159000
2008-01-01,51.34000015258789,51.34000015258789,42.75,46.779998779296875,27.287227630615234,5552400
2008-02-01,47.08000183105469,52.459999084472656,46.84000015258789,51.189998626708984,29.859619140625,5681000
2008-03-01,51.0,52.59000015258789,49.34000015258789,50.61000061035156,29.70543670654297,7601600
2008-04-01,50.93000030517578,52.06999969482422,48.18000030517578,49.880001068115234,29.276968002319336,3604600
2008-05-01,49.880001068115234,52.95000076293945,49.15999984741211,52.790000915527344,30.98497772216797,3346400
2008-06-01,52.7599983215332,55.58000183105469,40.63999938964844,40.63999938964844,24.002758026123047,10500500
2008-07-01,40.18000030517578,49.130001068115234,40.18000030517578,48.7400016784668,28.786792755126953,10857500
2008-08-01,48.599998474121094,56.689998626708984,48.029998779296875,54.22999954223633,32.02928161621094,8821500
2008-09-01,52.66999816894531,55.91999816894531,49.08000183105469,50.689998626708984,30.125486373901367,13148600
2008-10-01,50.209999084472656,51.650001525878906,40.08000183105469,44.560001373291016,29.08943748474121,24983500
2008-11-01,44.849998474121094,46.0,37.220001220703125,45.369998931884766,29.61821174621582,98708100
2008-12-01,45.11000061035156,45.11000061035156,39.810001373291016,43.36000061035156,28.54020881652832,32824100
2009-01-01,43.0,45.810001373291016,41.72999954223633,45.150001525878906,29.71843719482422,27884900
2009-02-01,44.56999969482422,46.4900016784668,36.439998626708984,37.119998931884766,24.43296241760254,31146100
2009-03-01,36.58000183105469,37.790000915527344,34.09000015258789,37.27000045776367,24.719226837158203,32314500
2009-04-01,37.0,39.79999923706055,36.83000183105469,39.400001525878906,26.13193702697754,22284300
2009-05-01,39.400001525878906,41.459999084472656,39.189998626708984,40.2599983215332,26.702335357666016,19672600
2009-06-01,40.68000030517578,48.93000030517578,40.5099983215332,48.65999984741211,32.55094909667969,28553700
2009-07-01,48.75,51.060001373291016,47.630001068115234,50.029998779296875,33.467403411865234,20724100
2009-08-01,50.41999816894531,55.36000061035156,49.08000183105469,52.27000045776367,34.96583557128906,21760100
2009-09-01,52.2400016784668,54.54999923706055,50.900001525878906,53.0099983215332,35.702274322509766,20349100
2009-10-01,52.97999954223633,55.0,51.939998626708984,52.72999954223633,35.513694763183594,17323300
2009-11-01,52.900001525878906,59.29999923706055,51.189998626708984,59.08000183105469,39.79042053222656,18913600
2009-12-01,59.56999969482422,62.70000076293945,58.54999923706055,61.75,41.86216735839844,20765700
2010-01-01,62.20000076293945,63.0,59.63999938964844,60.06999969482422,40.723270416259766,13362000
2010-02-01,60.18000030517578,62.400001525878906,57.720001220703125,59.68000030517578,40.4588737487793,16757400
2010-03-01,59.91999816894531,61.25,58.5099983215332,60.2599983215332,41.091609954833984,17009400
2010-04-01,60.5,63.5,59.9900016784668,61.06999969482422,41.64395523071289,14487200
2010-05-01,61.130001068115234,61.41999816894531,53.27000045776367,55.220001220703125,37.65481948852539,23267500
2010-06-01,54.810001373291016,63.33000183105469,54.619998931884766,60.220001220703125,41.3461799621582,26475500
2010-07-01,60.0,63.75,59.34000015258789,61.43000030517578,42.17695617675781,15546100
2010-08-01,61.02000045776367,61.02000045776367,57.20000076293945,58.47999954223633,40.151512145996094,20672900
2010-09-01,58.959999084472656,62.349998474121094,58.790000915527344,60.529998779296875,41.84440612792969,11019300
2010-10-01,60.65999984741211,64.55000305175781,59.709999084472656,64.27999877929688,44.4367790222168,13014900
2010-11-01,64.3499984741211,64.88999938964844,60.459999084472656,63.25,43.72472381591797,16558900
2010-12-01,63.619998931884766,66.27999877929688,63.52000045776367,65.6500015258789,45.667232513427734,12306000
2011-01-01,65.97000122070312,65.9800033569336,61.59000015258789,62.15999984741211,43.239540100097656,17524200
2011-02-01,62.38999938964844,68.91000366210938,61.15999984741211,68.83999633789062,47.88624572753906,15718800
2011-03-01,68.87000274658203,73.12999725341797,67.54000091552734,71.38999938964844,50.00564956665039,16846900
2011-04-01,71.63999938964844,75.45999908447266,71.58000183105469,75.06999969482422,52.58333206176758,10807500
2011-05-01,75.37999725341797,79.27999877929688,73.76000213623047,79.27999877929688,55.53225326538086,10389800
2011-06-01,79.30000305175781,79.83999633789062,74.9000015258789,76.44000244140625,53.85729217529297,19958100
2011-07-01,76.41999816894531,80.25,75.36000061035156,77.91999816894531,54.900054931640625,12493000
2011-08-01,78.52999877929688,78.61000061035156,66.43000030517578,72.08999633789062,50.792415618896484,25041400
2011-09-01,71.95999908447266,76.45999908447266,69.19000244140625,72.88999938964844,51.702449798583984,15768300
2011-10-01,72.2300033569336,78.29000091552734,70.0,77.0199966430664,54.63191223144531,12110200
2011-11-01,75.69999694824219,79.58999633789062,71.23999786376953,75.9800033569336,53.894222259521484,19208500
2011-12-01,75.72000122070312,79.23999786376953,74.87000274658203,78.16999816894531,55.78660583496094,10912200
2012-01-01,79.06999969482422,81.4000015258789,76.83999633789062,78.77999877929688,56.22193145751953,9719300
2012-02-01,79.08999633789062,80.37999725341797,70.5,75.31999969482422,53.752689361572266,19819200
2012-03-01,75.4000015258789,81.66000366210938,74.5199966430664,81.36000061035156,58.41667175292969,17150100
2012-04-01,81.3499984741211,81.97000122070312,77.73999786376953,79.62999725341797,57.1745491027832,11817100
2012-05-01,79.70999908447266,80.30999755859375,75.02999877929688,76.55999755859375,54.970272064208984,12074300
2012-06-01,75.80000305175781,77.37000274658203,73.19999694824219,75.5199966430664,54.56745529174805,16437900
2012-07-01,75.68000030517578,77.31999969482422,74.12000274658203,76.80000305175781,55.492313385009766,9405500
2012-08-01,77.05999755859375,85.51000213623047,74.5999984741211,84.97000122070312,61.395633697509766,17098100
2012-09-01,85.16999816894531,87.7300033569336,84.86000061035156,86.33000183105469,62.80352020263672,14112200
2012-10-01,86.48999786376953,87.80999755859375,82.0,85.63999938964844,62.30154037475586,11858900
2012-11-01,85.68000030517578,88.45999908447266,81.5999984741211,88.45999908447266,64.35306549072266,12991200
2012-12-01,88.18000030517578,89.38999938964844,84.56999969482422,86.23999786376953,63.11508560180664,10051400
2013-01-01,86.4800033569336,90.30999755859375,86.4800033569336,88.62999725341797,64.86419677734375,12228000
2013-02-01,89.19000244140625,95.86000061035156,88.37999725341797,95.30000305175781,69.74566650390625,15972100
2013-03-01,95.25,99.29000091552734,94.68000030517578,99.16000366210938,72.98806762695312,11209500
2013-04-01,99.31999969482422,105.18000030517578,97.58000183105469,103.2300033569336,75.98384857177734,10232500
2013-05-01,102.94000244140625,105.16999816894531,100.94999694824219,100.95999908447266,74.31298065185547,9945500
2013-06-01,101.2300033569336,104.18000030517578,96.75,103.1500015258789,76.3045425415039,15559400
2013-07-01,103.41999816894531,113.18000030517578,101.44000244140625,112.5199966430664,83.23592376708984,11265800
2013-08-01,113.38999938964844,114.72000122070312,104.5,106.13999938964844,78.5163803100586,10491600
2013-09-01,106.47000122070312,109.63999938964844,104.37000274658203,105.04000091552734,78.1003189086914,10312500
2013-10-01,105.0999984741211,112.94999694824219,103.80000305175781,111.20999908447266,82.68791198730469,10194800
2013-11-01,111.08999633789062,112.05000305175781,99.47000122070312,104.23999786376953,77.50548553466797,12212400
2013-12-01,104.5,106.19999694824219,100.18000030517578,103.62000274658203,77.46279907226562,14724000
2014-01-01,103.63999938964844,103.6500015258789,96.30000305175781,96.38999938964844,72.05789947509766,18829600
2014-02-01,96.38999938964844,100.88999938964844,87.0999984741211,100.01000213623047,74.76408386230469,26579100
2014-03-01,99.08999633789062,100.61000061035156,95.37999725341797,97.23999786376953,73.1445083618164,15361000
2014-04-01,97.27999877929688,98.55000305175781,94.12000274658203,96.68000030517578,72.72325897216797,11835100
2014-05-01,96.80000305175781,103.20999908447266,95.88999938964844,102.5999984741211,77.17632293701172,11405700
2014-06-01,102.69000244140625,107.26000213623047,102.12000274658203,106.56999969482422,80.62836456298828,13679700
2014-07-01,106.80999755859375,107.73999786376953,99.54000091552734,99.63999938964844,75.38529205322266,8489900
2014-08-01,99.48999786376953,104.02999877929688,98.62000274658203,102.5999984741211,77.62474822998047,9718200
2014-09-01,102.61000061035156,103.38999938964844,97.69000244140625,98.98999786376953,75.36365509033203,9548800
2014-10-01,99.0,104.51000213623047,95.5999984741211,104.0,79.17790985107422,12363600
2014-11-01,103.77999877929688,105.91000366210938,98.19000244140625,102.56999969482422,78.08921813964844,12608700
2014-12-01,102.16999816894531,104.08999633789062,97.33000183105469,100.9800033569336,77.3514404296875,10860400
2015-01-01,101.13999938964844,107.20999908447266,97.27999877929688,103.1500015258789,79.01367950439453,10432900
2015-02-01,103.2300033569336,115.83999633789062,101.87999725341797,115.3499984741211,88.35894775390625,22161500
2015-03-01,115.3499984741211,117.6500015258789,109.2699966430664,115.7300033569336,89.1543197631836,14733900
2015-04-01,115.6500015258789,118.63999938964844,113.93000030517578,115.91999816894531,89.30070495605469,14102400
2015-05-01,116.19999694824219,120.6500015258789,115.23999786376953,118.55000305175781,91.3267822265625,9596800
