Date,Open,High,Low,Close,Adj Close,Volume
1985-01-01,3.359375,3.515625,3.2916669845581055,3.4427080154418945,0.10503717511892319,162784800
1985-02-01,3.4427080154418945,3.8020830154418945,3.4166669845581055,3.7760419845581055,0.11520715057849884,120698400
1985-03-01,3.7864580154418945,3.9479169845581055,3.7291669845581055,3.890625,0.1187029778957367,158056800
1985-04-01,3.9010419845581055,3.9635419845581055,3.5416669845581055,3.578125,0.11036179959774017,137328000
1985-05-01,3.5208330154418945,3.6510419845581055,3.3958330154418945,3.578125,0.11036179959774017,316910400
1985-06-01,3.6041669845581055,3.703125,3.5,3.5572919845581055,0.10971931368112564,176887200
1985-07-01,3.5677080154418945,3.6875,3.4114580154418945,3.4739580154418945,0.1083771213889122,227589600
1985-08-01,3.4947919845581055,3.5625,3.3489580154418945,3.40625,0.10626475512981415,146133600
1985-09-01,3.3854169845581055,3.4114580154418945,3.046875,3.125,0.09749063849449158,172612800
1985-10-01,3.125,3.2447919845581055,3.0,3.0572919845581055,0.09657996147871017,183996000
1985-11-01,3.0572919845581055,3.3125,3.0104169845581055,3.3125,0.10464195162057877,244526400
1985-12-01,3.3333330154418945,3.78125,3.2708330154418945,3.6822919845581055,0.11632370203733444,346744800
1986-01-01,3.6875,4.0104169845581055,3.6614580154418945,3.9791669845581055,0.12728559970855713,254361600
1986-02-01,3.984375,4.4166669845581055,3.9479169845581055,4.3541669845581055,0.13928115367889404,217176000
1986-03-01,4.34375,5.2708330154418945,4.265625,4.8958330154418945,0.1566080003976822,315499200
1986-04-01,4.8958330154418945,5.8020830154418945,4.5625,5.0,0.16173064708709717,301818000
1986-05-01,5.0104169845581055,5.8333330154418945,5.0,5.75,0.1859901398420334,169641600
1986-06-01,5.6979169845581055,6.3333330154418945,5.4791669845581055,6.21875,0.2011522650718689,207540000
1986-07-01,6.2291669845581055,6.40625,5.7916669845581055,6.0,0.19576945900917053,233698800
1986-08-01,5.9791669845581055,6.5,5.71875,6.3333330154418945,0.20664560794830322,159160800
1986-09-01,6.3333330154418945,6.3958330154418945,5.25,5.5208330154418945,0.1801351010799408,218865600
1986-10-01,5.53125,6.2604169845581055,5.5104169845581055,6.125,0.20148548483848572,167984400
1986-11-01,6.1354169845581055,6.2395830154418945,5.5416669845581055,6.1875,0.20354148745536804,152019600
1986-12-01,6.1041669845581055,6.3229169845581055,5.96875,5.9895830154418945,0.1970309615135193,182546400
1987-01-01,6.0625,7.6041669845581055,6.0520830154418945,7.34375,0.24402116239070892,323658000
1987-02-01,7.3645830154418945,7.59375,6.90625,7.0416669845581055,0.23398357629776,213115200
1987-03-01,7.0208330154418945,7.5,6.9375,7.09375,0.23571421205997467,210666000
1987-04-01,7.0,7.6875,6.84375,6.9583330154418945,0.23323088884353638,249739200
1987-05-01,6.8958330154418945,7.3020830154418945,6.65625,7.1145830154418945,0.2384679913520813,205010400
1987-06-01,7.1875,7.5833330154418945,7.1041669845581055,7.46875,0.2503390908241272,178442400
1987-07-01,7.46875,8.229166984558105,7.4479169845581055,8.197916984558105,0.2771148085594177,200272800
1987-08-01,8.125,10.375,8.072916984558105,9.822916984558105,0.33204489946365356,304916400
1987-09-01,9.791666984558105,9.979166984558105,9.09375,9.90625,0.33486178517341614,263740800
1987-10-01,9.958333015441895,10.0625,6.4270830154418945,7.7395830154418945,0.2633955776691437,399946800
1987-11-01,7.7291669845581055,7.8958330154418945,6.96875,7.15625,0.24354325234889984,222643200
1987-12-01,7.2708330154418945,7.8020830154418945,7.0,7.1145830154418945,0.24212528765201569,230182800
1988-01-01,7.125,7.53125,6.75,7.2291669845581055,0.24850980937480927,191835600
