Date,Open,High,Low,Close,Adj Close,Volume
1999-10-01,14.0,15.25,12.5,15.25,9.414873123168945,6409400
1999-11-01,15.0,19.375,14.3125,18.375,11.344149589538574,1550500
1999-12-01,18.375,19.375,16.6875,17.1875,10.6110258102417,707100
2000-01-01,17.4375,18.375,15.0,17.5,10.803955078125,972500
2000-02-01,17.375,21.875,17.375,21.875,13.504942893981934,658100
2000-03-01,22.5,25.0,19.75,20.25,12.501715660095215,947400
2000-04-01,20.25,26.0,20.25,26.0,16.051586151123047,543400
2000-05-01,26.25,26.5,22.8125,24.0625,14.855440139770508,755600
2000-06-01,24.0625,36.0,24.0625,29.0,17.903697967529297,2693200
2000-07-01,29.1875,36.375,28.3125,33.75,20.836200714111328,1538300
2000-08-01,33.75,41.0,31.125,41.0,25.3121280670166,644300
2000-09-01,41.25,42.625,32.0,32.0,19.755802154541016,1080700
2000-10-01,32.25,43.0,31.875,42.625,26.315357208251953,2016300
2000-11-01,42.375,47.9375,39.75,43.625,26.932703018188477,1404100
2000-12-01,43.625,48.0,37.625,42.0,25.929489135742188,1183500
2001-01-01,42.25,42.5625,35.375,39.91999816894531,24.645362854003906,1344800
2001-02-01,40.0,44.0,39.0,39.400001525878906,24.324329376220703,948400
2001-03-01,39.400001525878906,41.54999923706055,31.25,36.0,22.22527313232422,1048100
2001-04-01,35.900001525878906,36.75,30.760000228881836,33.79999923706055,20.8670654296875,1990700
2001-05-01,33.54999923706055,37.77000045776367,32.61000061035156,36.400001525878906,22.472225189208984,1210500
2001-06-01,36.400001525878906,37.0,32.79999923706055,34.290000915527344,21.16957664489746,1611800
2001-07-01,34.75,41.959999084472656,33.849998474121094,39.849998474121094,24.60215187072754,1893800
2001-08-01,39.849998474121094,41.650001525878906,38.0,38.04999923706055,23.49087905883789,746600
2001-09-01,38.060001373291016,44.5,38.060001373291016,44.220001220703125,27.30005645751953,1471100
2001-10-01,43.5,44.400001525878906,38.970001220703125,43.25,26.701190948486328,1585200
2001-11-01,43.25,44.119998931884766,38.650001525878906,38.779998779296875,23.94156265258789,1125500
2001-12-01,39.0,42.68000030517578,37.459999084472656,41.70000076293945,25.7442684173584,1008000
2002-01-01,41.779998779296875,43.099998474121094,40.599998474121094,43.0,26.54686164855957,1226600
2002-02-01,43.0,44.709999084472656,40.45000076293945,44.5,27.472904205322266,1218900
