Date,Open,High,Low,Close,Adj Close,Volume
1993-02-01,0.3460719883441925,0.4845010042190552,0.3460719883441925,0.4628719985485077,0.44054338335990906,25764853
1993-03-01,0.4498940110206604,0.4671980142593384,0.27685800194740295,0.27685800194740295,0.2635025680065155,13310806
1993-04-01,0.30281299352645874,0.3287689983844757,0.18168799579143524,0.259553998708725,0.24703329801559448,16763842
1993-05-01,0.259553998708725,0.4671980142593384,0.24225099384784698,0.38933101296424866,0.3705499470233917,11975823
1993-06-01,0.38933101296424866,0.8132699728012085,0.3633759915828705,0.692143976688385,0.6587554216384888,38954295
1993-07-01,0.7440549731254578,1.3323780298233032,0.692143976688385,1.245859980583191,1.1857606172561646,36346459
1993-08-01,1.245859980583191,1.3150739669799805,0.9516990184783936,1.2285560369491577,1.169291377067566,25959898
1993-09-01,1.245859980583191,1.4708069562911987,1.0555200576782227,1.245859980583191,1.1857606172561646,29225115
1993-10-01,1.1593420505523682,1.3496819734573364,1.0036089420318604,1.1247349977493286,1.0704785585403442,12185317
1993-11-01,1.1593420505523682,1.1593420505523682,0.7959660291671753,0.847877025604248,0.8069760203361511,22170228
1993-12-01,0.847877025604248,0.847877025604248,0.6229299902915955,0.692143976688385,0.6587554216384888,21735348
1994-01-01,0.692143976688385,0.9343950152397156,0.6575369834899902,0.7440549731254578,0.7081623077392578,12942384
1994-02-01,0.7440549731254578,0.7959660291671753,0.5537160038948059,0.6748409867286682,0.6422871351242065,23919863
1994-03-01,0.6748409867286682,0.9170910120010376,0.5710189938545227,0.7786629796028137,0.7411008477210999,12842695
1994-04-01,0.7786629796028137,0.9343950152397156,0.6056259870529175,0.7354030013084412,0.6999276876449585,17333089
1994-05-01,0.726751983165741,0.7613589763641357,0.6402339935302734,0.709447979927063,0.6752247214317322,4668099
1994-06-01,0.709447979927063,0.8305730223655701,0.6402339935302734,0.7613589763641357,0.7246315479278564,8326296
1994-07-01,0.7959660291671753,0.9343950152397156,0.726751983165741,0.7613589763641357,0.7246315479278564,6435073
1994-08-01,0.7613589763641357,0.865181028842926,0.7440549731254578,0.8305730223655701,0.7905067801475525,4058399
1994-09-01,0.8305730223655701,0.8305730223655701,0.6748409867286682,0.709447979927063,0.6752247214317322,8694718
1994-10-01,0.709447979927063,0.847877025604248,0.6229299902915955,0.726751983165741,0.6916939616203308,11660861
1994-11-01,0.7440549731254578,0.7959660291671753,0.726751983165741,0.7613589763641357,0.7246315479278564,8655708
1994-12-01,0.7613589763641357,0.7786629796028137,0.709447979927063,0.7440549731254578,0.7081623077392578,4894933
1995-01-01,0.709447979927063,0.726751983165741,0.6402339935302734,0.6748409867286682,0.6422871351242065,2541379
