Date,Open,High,Low,Close,Adj Close,Volume
1985-01-01,0.0,5.25,4.7083330154418945,5.1666669845581055,1.8030915260314941,16251600
1985-02-01,0.0,5.6458330154418945,5.0416669845581055,5.5,1.9391405582427979,20642400
1985-03-01,0.0,5.5208330154418945,5.0833330154418945,5.1458330154418945,1.814271330833435,11708400
1985-04-01,0.0,5.6666669845581055,5.0104169845581055,5.5,1.9391405582427979,17368800
1985-05-01,0.0,5.6979169845581055,5.3333330154418945,5.6458330154418945,2.0103726387023926,20593200
1985-06-01,0.0,6.125,5.6458330154418945,6.0208330154418945,2.14390230178833,14943600
1985-07-01,0.0,6.2916669845581055,5.75,5.9791669845581055,2.1290645599365234,14408400
1985-08-01,0.0,6.03125,5.8125,5.8854169845581055,2.1133546829223633,7230000
1985-09-01,0.0,5.8854169845581055,5.5,5.6041669845581055,2.0123631954193115,12127200
1985-10-01,0.0,6.4375,5.5208330154418945,6.4375,2.3115999698638916,11914800
1985-11-01,0.0,6.7708330154418945,6.375,6.7708330154418945,2.4561314582824707,10554000
1985-12-01,0.0,6.9583330154418945,6.5833330154418945,6.7916669845581055,2.463688373565674,16012800
1986-01-01,0.0,7.7916669845581055,6.7708330154418945,7.75,2.834695816040039,17502000
1986-02-01,0.0,8.364583015441895,7.7083330154418945,8.125,2.971858501434326,10078800
1986-03-01,0.0,9.0,7.96875,8.958333015441895,3.2766623497009277,15558000
1986-04-01,0.0,9.583333015441895,8.645833015441895,9.145833015441895,3.345245122909546,15730800
1986-05-01,0.0,10.708333015441895,8.875,10.270833015441895,3.783159017562866,9853200
1986-06-01,0.0,10.375,9.0,9.833333015441895,3.6220083236694336,15343800
1986-07-01,0.0,10.916666984558105,9.833333015441895,10.8125,3.9826765060424805,11908200
1986-08-01,0.0,12.479166984558105,10.458333015441895,12.458333015441895,4.618255138397217,14059200
1986-09-01,0.0,12.791666984558105,10.208333015441895,10.791666984558105,4.000426769256592,20671200
1986-10-01,0.0,11.625,10.75,11.1875,4.147160530090332,13935000
1986-11-01,0.0,11.333333015441895,9.604166984558105,10.145833015441895,3.788815498352051,22117200
1986-12-01,0.0,10.708333015441895,9.958333015441895,10.125,3.781036853790283,18520200
1987-01-01,0.0,11.979166984558105,10.291666984558105,10.6875,4.02190637588501,36402000
1987-02-01,0.0,11.541666984558105,10.083333015441895,11.5,4.327666759490967,44385600
1987-03-01,0.0,11.5625,10.5,10.6875,4.02190637588501,25003200
1987-04-01,0.0,11.145833015441895,9.75,10.1875,3.8622453212738037,37876200
1987-05-01,0.0,10.666666984558105,9.333333015441895,10.0,3.791160821914673,32826600
1987-06-01,0.0,11.145833015441895,9.875,10.354166984558105,3.9254310131073,21675600
1987-07-01,0.0,10.645833015441895,9.854166984558105,10.125,3.875023365020752,19438800
1987-08-01,0.0,12.0,10.041666984558105,11.270833015441895,4.313551425933838,33730800
1987-09-01,0.0,11.5,10.416666984558105,10.708333015441895,4.098273754119873,19126200
1987-10-01,0.0,11.0,7.6666669845581055,9.041666984558105,3.4604084491729736,34403400
1987-11-01,0.0,9.208333015441895,7.5,7.6666669845581055,2.9616150856018066,21146400
1987-12-01,0.0,8.25,7.2916669845581055,8.25,3.1869571208953857,24928800
